Algorithm,Plaintext,Ciphertext,Key
Columnar Transposition,1ab4b54adc194726882455ccfff5488b,6B 78 44 28 AC 55 B5 4C 44 A8 18 B2 95 CF DF 1F,"['K', 'E', 'Y', '2']"
Scytale,1ab4b54adc194726882455ccfff5488b,1B D4 85 F4 A5 C7 85 F8 B4 12 2C F8 4A 96 4C 5B,4
Columnar Transposition,5232ce92782af20d049f20afa93912f4,22 AD FF 94 2E 82 40 92 5C 7F 02 A1 39 20 9A 3F,"['K', 'E', 'Y', '1']"
Columnar Transposition,5232ce92782af20d049f20afa93912f4,D4 22 F1 0F 2F E0 C2 9A 2F 24 50 39 A9 89 7A 23,"['K', 'E', 'Y', '2']"
Scytale,5232ce92782af20d049f20afa93912f4,5C 7F 02 A1 2E 82 40 92 39 20 9A 3F 22 AD FF 94,4
Columnar Transposition,4a0eff17dcc4e5248f29cd442383ba23,E7 44 94 33 AF C5 FD 3A 4F DE 8C 2B 01 C2 24 82,"['K', 'E', 'Y', '1']"
Columnar Transposition,4a0eff17dcc4e5248f29cd442383ba23,43 5A EB 22 74 FD FC 14 E9 AF 48 02 43 C3 D2 C8,"['K', 'E', 'Y', '2']"
Scytale,4a0eff17dcc4e5248f29cd442383ba23,4F DE 8C 2B AF C5 FD 3A 01 C2 24 82 E7 44 94 33,4
Columnar Transposition,a616dddf443e639109e145fc7f13e58a,6F E1 1C 3A 6D 43 95 F5 AD 46 04 7E 1D 39 EF 18,"['K', 'E', 'Y', '1']"
Columnar Transposition,a616dddf443e639109e145fc7f13e58a,1A 35 6E 98 FC D5 D4 DF 61 69 A0 1E E3 4F 47 31,"['K', 'E', 'Y', '2']"
Scytale,a616dddf443e639109e145fc7f13e58a,AD 46 04 7E 6D 43 95 F5 1D 39 EF 18 6F E1 1C 3A,4
Columnar Transposition,298560ec3ed30a4daa1e3cac8fb24ad9,5C 3D EC 29 90 EA AC FA 26 30 A3 84 8E D4 1A BD,"['K', 'E', 'Y', '1']"
Columnar Transposition,298560ec3ed30a4daa1e3cac8fb24ad9,D9 AA 04 4D CC 0C 63 EA 5E 9A 2A 81 32 EF 38 DB,"['K', 'E', 'Y', '2']"
Scytale,298560ec3ed30a4daa1e3cac8fb24ad9,26 30 A3 84 90 EA AC FA 8E D4 1A BD 5C 3D EC 29,4
Columnar Transposition,129e8005f6c087239a16d42678d71baf,E5 03 66 7F 20 67 A4 8B 18 F8 9D 71 90 C2 12 DA,"['K', 'E', 'Y', '1']"
Columnar Transposition,129e8005f6c087239a16d42678d71baf,3F 7B 81 2A 56 04 8D 02 E6 2A 19 91 07 68 F7 CD,"['K', 'E', 'Y', '2']"
Scytale,129e8005f6c087239a16d42678d71baf,18 F8 9D 71 20 67 A4 8B 90 C2 12 DA E5 03 66 7F,4
Columnar Transposition,5985edcf13f29441c542636ff13b2db8,5F 21 2F B8 9D 34 53 1D 5E 19 C6 F2 8C F4 46 3B,"['K', 'E', 'Y', '1']"
Columnar Transposition,5985edcf13f29441c542636ff13b2db8,18 4D 92 4B FF D3 E6 C6 52 95 5C 84 2B 31 1F F3,"['K', 'E', 'Y', '2']"
Scytale,5985edcf13f29441c542636ff13b2db8,5E 19 C6 F2 9D 34 53 1D 8C F4 46 3B 5F 21 2F B8,4
Columnar Transposition,e08cae59a4fc1c35ebc6cc8aa3e3382c,C9 C5 6A 3C 0E 4C BC 38 EA A1 EC A3 85 F3 C8 E2,"['K', 'E', 'Y', '1']"
Columnar Transposition,e08cae59a4fc1c35ebc6cc8aa3e3382c,5C C8 13 32 9A EC AC 58 C6 0B EE 8C C3 43 AA FE,"['K', 'E', 'Y', '2']"
Scytale,e08cae59a4fc1c35ebc6cc8aa3e3382c,EA A1 EC A3 0E 4C BC 38 85 F3 C8 E2 C9 C5 6A 3C,4
Columnar Transposition,d3742665792b367ee0e377e5f626ea5c,45 BE 35 6C 36 96 07 6A D2 73 E7 FE 76 27 EE 25,"['K', 'E', 'Y', '1']"
Columnar Transposition,d3742665792b367ee0e377e5f626ea5c,EC 6A 3E 75 55 67 27 6E 43 30 DE 7E B6 96 7F 22,"['K', 'E', 'Y', '2']"
Scytale,d3742665792b367ee0e377e5f626ea5c,D2 73 E7 FE 36 96 07 6A 76 27 EE 25 45 BE 35 6C,4
Columnar Transposition,806ce9696df22d2d72f7a5552500137d,C9 2D 75 0D 09 DD 25 53 8E 62 7A 21 66 F2 F5 07,"['K', 'E', 'Y', '1']"
Columnar Transposition,806ce9696df22d2d72f7a5552500137d,DD D3 21 27 95 95 EA 65 C7 02 87 6F 20 D5 62 F0,"['K', 'E', 'Y', '2']"
Scytale,806ce9696df22d2d72f7a5552500137d,8E 62 7A 21 09 DD 25 53 66 F2 F5 07 C9 2D 75 0D,4
Columnar Transposition,12acd4fd85182542e1d9cbd7b2383638,CD 82 97 88 24 55 1B 26 1D 82 EC B3 AF 14 DD 33,"['K', 'E', 'Y', '1']"
Columnar Transposition,12acd4fd85182542e1d9cbd7b2383638,28 56 23 43 D7 4B DC FD C9 21 1E AD 88 52 8B 13,"['K', 'E', 'Y', '2']"
Scytale,12acd4fd85182542e1d9cbd7b2383638,1D 82 EC B3 24 55 1B 26 AF 14 DD 33 CD 82 97 88,4
Columnar Transposition,6f44275f81a7acc15f653029ec4eae2a,4F 71 59 EA F7 1C F0 CE 62 8A 53 EA 45 AC 62 42,"['K', 'E', 'Y', '1']"
Columnar Transposition,6f44275f81a7acc15f653029ec4eae2a,1A CE AA C2 F9 70 23 52 45 FF 65 46 7E 1C 8E A4,"['K', 'E', 'Y', '2']"
Scytale,6f44275f81a7acc15f653029ec4eae2a,62 8A 53 EA F7 1C F0 CE 45 AC 62 42 4F 71 59 EA,4
Columnar Transposition,37932756c0f3e181765166815b4e53e4,36 31 11 E4 77 01 66 B3 32 CE 76 55 95 F8 58 4E,"['K', 'E', 'Y', '1']"
Columnar Transposition,37932756c0f3e181765166815b4e53e4,14 13 E5 8E 61 76 26 58 31 76 37 95 3E 0B C5 F4,"['K', 'E', 'Y', '2']"
Scytale,37932756c0f3e181765166815b4e53e4,32 CE 76 55 77 01 66 B3 95 F8 58 4E 36 31 11 E4,4
Columnar Transposition,b2e4499e4aa2fc2a30d89e3da456b991,4E 2A 8D 61 29 AC 0E 49 B4 4F 39 AB E9 A2 D3 59,"['K', 'E', 'Y', '1']"
Columnar Transposition,b2e4499e4aa2fc2a30d89e3da456b991,A1 C9 FB 29 ED 9E 49 93 48 20 B3 ED 26 A4 4A A5,"['K', 'E', 'Y', '2']"
Scytale,b2e4499e4aa2fc2a30d89e3da456b991,B4 4F 39 AB 29 AC 0E 49 E9 A2 D3 59 4E 2A 8D 61,4
Columnar Transposition,16a80ee840066b9c19fb9dbef5fc4064,88 6C BE C4 6E 0B 9D 50 10 46 19 F4 AE 09 FB F6,"['K', 'E', 'Y', '1']"
Columnar Transposition,16a80ee840066b9c19fb9dbef5fc4064,C4 B0 64 96 8E ED 09 EB 8B 69 11 AF 6C 05 4F 0F,"['K', 'E', 'Y', '2']"
Scytale,16a80ee840066b9c19fb9dbef5fc4064,10 46 19 F4 6E 0B 9D 50 AE 09 FB F6 88 6C BE C4,4
Columnar Transposition,3d170a9fa676bd650af44f2592c99bb0,7F 65 45 90 DA 6D AF 2B 30 AB 04 99 19 76 F2 CB,"['K', 'E', 'Y', '1']"
Columnar Transposition,3d170a9fa676bd650af44f2592c99bb0,50 DB B9 6B F5 AF 04 92 74 DA 30 1F 69 62 A9 7C,"['K', 'E', 'Y', '2']"
Scytale,3d170a9fa676bd650af44f2592c99bb0,30 AB 04 99 DA 6D AF 2B 19 76 F2 CB 7F 65 45 90,4
Columnar Transposition,5b9e77a38e76f925253dd30269722761,E3 65 D2 21 B7 E9 53 97 57 8F 2D 62 9A 72 30 76,"['K', 'E', 'Y', '1']"
Columnar Transposition,5b9e77a38e76f925253dd30269722761,51 97 F2 26 32 73 7D A0 ED B5 52 93 62 E9 86 77,"['K', 'E', 'Y', '2']"
Scytale,5b9e77a38e76f925253dd30269722761,57 8F 2D 62 B7 E9 53 97 9A 72 30 76 E3 65 D2 21,4
Columnar Transposition,22c819ee645e919b27fdf64f7e00de36,8E EB DF 06 29 41 76 EE 21 69 2F 7D CE 59 F4 03,"['K', 'E', 'Y', '1']"
Columnar Transposition,22c819ee645e919b27fdf64f7e00de36,B6 1E 9D 93 EF 96 1F E4 8D 27 22 CF E0 4E 67 50,"['K', 'E', 'Y', '2']"
Scytale,22c819ee645e919b27fdf64f7e00de36,21 69 2F 7D 29 41 76 EE CE 59 F4 03 8E EB DF 06,4
Columnar Transposition,f8056a72e570ad4e1539f7184d6978d1,52 0E 98 91 8A 5D 57 D8 F6 EA 1F 47 07 74 31 6D,"['K', 'E', 'Y', '1']"
Columnar Transposition,f8056a72e570ad4e1539f7184d6978d1,E1 D8 A7 4D 28 A7 6F 71 59 85 F1 03 09 5D E4 76,"['K', 'E', 'Y', '2']"
Scytale,f8056a72e570ad4e1539f7184d6978d1,F6 EA 1F 47 8A 5D 57 D8 07 74 31 6D 52 0E 98 91,4
Columnar Transposition,dbf5694e14d2cd683c3f4ae7f1d1429a,5E 28 F7 1A B9 4D CA 12 D6 1C 34 F4 F4 D6 3E D9,"['K', 'E', 'Y', '1']"
Columnar Transposition,dbf5694e14d2cd683c3f4ae7f1d1429a,8A D2 C4 69 E7 9A 64 4E 5F BC D3 F3 21 41 1F DD,"['K', 'E', 'Y', '2']"
Scytale,dbf5694e14d2cd683c3f4ae7f1d1429a,D6 1C 34 F4 B9 4D CA 12 F4 D6 3E D9 5E 28 F7 1A,4
Columnar Transposition,6dcac2f4e14ac0d7c610726135153724,A4 A7 01 54 D2 10 62 57 6C EC C7 33 CF 4D 16 12,"['K', 'E', 'Y', '1']"
Columnar Transposition,6dcac2f4e14ac0d7c610726135153724,74 07 C3 D2 41 22 C7 F6 A0 D6 6C C1 A5 15 E3 41,"['K', 'E', 'Y', '2']"
Scytale,6dcac2f4e14ac0d7c610726135153724,6C EC C7 33 D2 10 62 57 CF 4D 16 12 A4 A7 01 54,4
Columnar Transposition,cb1f4bd045014aba46cbce526098b4f5,F0 1A B2 85 BB 5A 6E 04 C4 44 4C 6B 1D 0B C5 9F,"['K', 'E', 'Y', '1']"
Columnar Transposition,cb1f4bd045014aba46cbce526098b4f5,A5 A4 4B BF 02 BE 4C D5 FB B6 C4 1C 18 50 46 09,"['K', 'E', 'Y', '2']"
Scytale,cb1f4bd045014aba46cbce526098b4f5,C4 44 4C 6B BB 5A 6E 04 1D 0B C5 9F F0 1A B2 85,4
Columnar Transposition,78bb75d3f459e07cc9181aa7aa66ac3a,B3 9C 87 6A 85 40 9A AC 77 FE C1 AA BD 57 1A 63,"['K', 'E', 'Y', '1']"
Columnar Transposition,78bb75d3f459e07cc9181aa7aa66ac3a,CA 0C EA 73 37 5A 71 DA B8 89 7C B1 96 4A FA 56,"['K', 'E', 'Y', '2']"
Scytale,78bb75d3f459e07cc9181aa7aa66ac3a,77 FE C1 AA 85 40 9A AC BD 57 1A 63 B3 9C 87 6A,4
Columnar Transposition,a32f6bf807bd4da3a2f96a497396acc9,F8 D3 99 69 3B 7D 2A 3C A6 04 A6 7A 2F BA F4 9C,"['K', 'E', 'Y', '1']"
Columnar Transposition,a32f6bf807bd4da3a2f96a497396acc9,39 DC 4A AC 89 BA 66 F4 F9 32 AA 2F D6 73 07 B9,"['K', 'E', 'Y', '2']"
Scytale,a32f6bf807bd4da3a2f96a497396acc9,A6 04 A6 7A 3B 7D 2A 3C 2F BA F4 9C F8 D3 99 69,4
Columnar Transposition,da56f824d619e13566e54a4112129aa2,64 95 51 22 A8 61 6A 2A DF DE 64 19 52 13 E4 1A,"['K', 'E', 'Y', '1']"
Columnar Transposition,da56f824d619e13566e54a4112129aa2,52 1A E9 3A 41 8A F4 24 65 A6 D6 5E 92 62 D1 11,"['K', 'E', 'Y', '2']"
Scytale,da56f824d619e13566e54a4112129aa2,DF DE 64 19 A8 61 6A 2A 52 13 E4 1A 64 95 51 22,4
Columnar Transposition,f99282cb6d6429e2eb8e09853048cc4d,2B 42 E5 8D 92 D9 B9 0C F8 62 E0 3C 9C 6E 88 44,"['K', 'E', 'Y', '1']"
Columnar Transposition,f99282cb6d6429e2eb8e09853048cc4d,2D 9C 2C E4 B5 29 80 C8 2E 9B FE 98 48 D0 63 64,"['K', 'E', 'Y', '2']"
Scytale,f99282cb6d6429e2eb8e09853048cc4d,F8 62 E0 3C 92 D9 B9 0C 9C 6E 88 44 2B 42 E5 8D,4
Columnar Transposition,30db388fd82e66c0490fa8289640b89b,BF E0 F8 0B 08 86 98 68 33 D6 4A 9B D8 2C 02 49,"['K', 'E', 'Y', '1']"
Columnar Transposition,30db388fd82e66c0490fa8289640b89b,0B 68 6B C9 F8 88 3A 82 BF 09 34 D0 E0 86 D9 24,"['K', 'E', 'Y', '2']"
Scytale,30db388fd82e66c0490fa8289640b89b,33 D6 4A 9B 08 86 98 68 D8 2C 02 49 BF E0 F8 0B,4
Columnar Transposition,64ce3a7f312db1d2a85918321cb8c17e,EF D2 92 8E 4A 11 88 C1 63 3B A1 1C C7 2D 53 B7,"['K', 'E', 'Y', '1']"
Columnar Transposition,64ce3a7f312db1d2a85918321cb8c17e,2E 11 BC D7 F2 A8 31 73 E9 48 6A C5 D8 1C 31 2B,"['K', 'E', 'Y', '2']"
Scytale,64ce3a7f312db1d2a85918321cb8c17e,63 3B A1 1C 4A 11 88 C1 C7 2D 53 B7 EF D2 92 8E,4
Columnar Transposition,42a05f571dbb599a950093c33bd05dd6,07 BA 03 06 2F D9 53 BD 45 15 99 35 A5 B9 0C DD,"['K', 'E', 'Y', '1']"
Columnar Transposition,42a05f571dbb599a950093c33bd05dd6,A6 9D 55 9D 73 F3 59 5C 00 25 49 A0 B0 DB 13 BD,"['K', 'E', 'Y', '2']"
Scytale,42a05f571dbb599a950093c33bd05dd6,45 15 99 35 2F D9 53 BD A5 B9 0C DD 07 BA 03 06,4
Columnar Transposition,e7bd6dba1343384f0fd2bd0b68812057,DA 3F 2B 17 7D 38 FD 80 E6 13 0B 62 BB 44 D0 85,"['K', 'E', 'Y', '1']"
Columnar Transposition,e7bd6dba1343384f0fd2bd0b68812057,F7 80 32 45 AB DD 6B B0 D2 7F E0 BD 31 38 16 48,"['K', 'E', 'Y', '2']"
Scytale,e7bd6dba1343384f0fd2bd0b68812057,E6 13 0B 62 7D 38 FD 80 BB 44 D0 85 DA 3F 2B 17,4
Columnar Transposition,a7dad276f4bee96bd2f7dbbbaaa7f962,A6 EB 7B 72 72 49 2B A9 AD FE DD AF D7 B6 FB A6,"['K', 'E', 'Y', '1']"
Columnar Transposition,a7dad276f4bee96bd2f7dbbbaaa7f962,B2 99 EF 66 6B 2B DD 7B A7 72 AD DF E7 4A FA BA,"['K', 'E', 'Y', '2']"
Scytale,a7dad276f4bee96bd2f7dbbbaaa7f962,AD FE DD AF 72 49 2B A9 D7 B6 FB A6 A6 EB 7B 72,4
Columnar Transposition,cf72773cb3f0a46af1ac754d128ffb24,2C 0A CD F4 F7 34 15 2B C7 BA F7 1F 73 F6 A4 82,"['K', 'E', 'Y', '1']"
Columnar Transposition,cf72773cb3f0a46af1ac754d128ffb24,A4 4B AF 62 CD 75 77 34 2C F1 CF 7A 0F 32 B1 F8,"['K', 'E', 'Y', '2']"
Scytale,cf72773cb3f0a46af1ac754d128ffb24,C7 BA F7 1F F7 34 15 2B 73 F6 A4 82 2C 0A CD F4,4
Columnar Transposition,9c429f9a3c4e5a128903627a76c73b6b,2A E2 3A 7B CF CA 92 6B 99 35 86 73 49 41 07 C6,"['K', 'E', 'Y', '1']"
Columnar Transposition,9c429f9a3c4e5a128903627a76c73b6b,2B AB 53 16 AA F2 96 97 23 C9 98 40 E7 C6 37 4C,"['K', 'E', 'Y', '2']"
Scytale,9c429f9a3c4e5a128903627a76c73b6b,99 35 86 73 CF CA 92 6B 49 41 07 C6 2A E2 3A 7B,4
Columnar Transposition,5a463f1441f2d2f545e876a3c2e42045,64 25 83 45 AF 12 56 20 53 4D 47 C2 41 FF EA E4,"['K', 'E', 'Y', '1']"
Columnar Transposition,5a463f1441f2d2f545e876a3c2e42045,55 20 D2 F4 43 F6 37 1A 68 A5 54 4E 24 12 4C FE,"['K', 'E', 'Y', '2']"
Scytale,5a463f1441f2d2f545e876a3c2e42045,53 4D 47 C2 AF 12 56 20 41 FF EA E4 64 25 83 45,4
Columnar Transposition,99965b7b171860c7f7d24c554d24ce1e,6B 87 25 4E 9B 70 7C DE 95 16 F4 4C 97 1C D5 21,"['K', 'E', 'Y', '1']"
Columnar Transposition,99965b7b171860c7f7d24c554d24ce1e,7E 0E 6C C1 B5 BC 54 75 62 97 9F 9D 84 7D 14 12,"['K', 'E', 'Y', '2']"
Scytale,99965b7b171860c7f7d24c554d24ce1e,95 16 F4 4C 9B 70 7C DE 97 1C D5 21 6B 87 25 4E,4
Columnar Transposition,2417bcbc97de7282c1e59a23edf6beb9,7C E2 53 69 4C 72 1A DE 2B 97 C9 EB 1B D8 E2 FB,"['K', 'E', 'Y', '1']"
Columnar Transposition,2417bcbc97de7282c1e59a23edf6beb9,29 2E 7B 8B C3 CA B9 B2 75 41 2C 1E E6 7D 9E DF,"['K', 'E', 'Y', '2']"
Scytale,2417bcbc97de7282c1e59a23edf6beb9,2B 97 C9 EB 4C 72 1A DE 1B D8 E2 FB 7C E2 53 69,4
Columnar Transposition,a3939582cd6c12e7849cc101480dc4e1,32 C7 C1 D1 35 D2 41 84 A9 C1 8C 4C 98 6E 90 0E,"['K', 'E', 'Y', '1']"
Columnar Transposition,a3939582cd6c12e7849cc101480dc4e1,71 24 1C EE 21 51 9C 80 3C 34 A8 99 CD D8 C4 60,"['K', 'E', 'Y', '2']"
Scytale,a3939582cd6c12e7849cc101480dc4e1,A9 C1 8C 4C 35 D2 41 84 98 6E 90 0E 32 C7 C1 D1,4
Columnar Transposition,b6807a70ef90abfbf195820471404239,00 0B 54 09 6A FB 12 12 B7 EA F8 74 87 9F 90 43,"['K', 'E', 'Y', '1']"
Columnar Transposition,b6807a70ef90abfbf195820471404239,B9 B2 A4 F3 04 A2 78 70 05 61 BF 89 00 F1 E7 94,"['K', 'E', 'Y', '2']"
Scytale,b6807a70ef90abfbf195820471404239,B7 EA F8 74 6A FB 12 12 87 9F 90 43 00 0B 54 09,4
Columnar Transposition,10b09de5b9f3bd8935e93e85c60e0805,05 39 95 E5 0D 9D 5E 68 19 BB 33 C0 BE F8 E8 00,"['K', 'E', 'Y', '1']"
Columnar Transposition,10b09de5b9f3bd8935e93e85c60e0805,95 D8 B0 80 55 DE 93 E8 09 05 13 BE 3E 96 BC F0,"['K', 'E', 'Y', '2']"
Scytale,10b09de5b9f3bd8935e93e85c60e0805,19 BB 33 C0 0D 9D 5E 68 BE F8 E8 00 05 39 95 E5,4
Columnar Transposition,9a7e66e2d767da3e87a2df2f6580e39a,E2 7E 2F 0A A6 7A 7F 53 96 DD 8D 6E 7E 63 A2 89,"['K', 'E', 'Y', '1']"
Columnar Transposition,9a7e66e2d767da3e87a2df2f6580e39a,EA A3 DE 39 2F 6F 6D E2 E2 A7 98 7A 70 75 D6 68,"['K', 'E', 'Y', '2']"
Scytale,9a7e66e2d767da3e87a2df2f6580e39a,96 DD 8D 6E A6 7A 7F 53 7E 63 A2 89 E2 7E 2F 0A,4
Columnar Transposition,eb9724992ba3d9a3866c92d8d4b0b473,79 33 C8 03 B4 B9 62 44 E2 2D 89 DB 99 AA 6D B7,"['K', 'E', 'Y', '1']"
Columnar Transposition,eb9724992ba3d9a3866c92d8d4b0b473,33 94 DB A7 98 42 29 9D 7C B6 E8 96 30 B4 2D AB,"['K', 'E', 'Y', '2']"
Scytale,eb9724992ba3d9a3866c92d8d4b0b473,E2 2D 89 DB B4 B9 62 44 99 AA 6D B7 79 33 C8 03,4
Columnar Transposition,c2b3116e2395acc7ac7eaa404013f336,3E 57 E0 36 21 3C CA 03 C1 2A AA 4F B6 9C 74 13,"['K', 'E', 'Y', '1']"
Columnar Transposition,c2b3116e2395acc7ac7eaa404013f336,76 C3 AF C3 E0 1A 1A 64 3E 2C CA B7 53 30 24 91,"['K', 'E', 'Y', '2']"
Scytale,c2b3116e2395acc7ac7eaa404013f336,C1 2A AA 4F 21 3C CA 03 B6 9C 74 13 3E 57 E0 36,4
Columnar Transposition,b1bcfc14cbd45924d849e0e9d758cbd1,C4 44 99 81 1C B9 80 7B BF C5 DE DC B1 D2 4E 5D,"['K', 'E', 'Y', '1']"
Columnar Transposition,b1bcfc14cbd45924d849e0e9d758cbd1,41 9B 5C 2D 49 C0 FE 1E C9 18 BD B4 48 B7 CD D5,"['K', 'E', 'Y', '2']"
Scytale,b1bcfc14cbd45924d849e0e9d758cbd1,BF C5 DE DC 1C B9 80 7B B1 D2 4E 5D C4 44 99 81,4
Columnar Transposition,2c65efff76a0adede4525717d22064c3,5F 0D 27 03 CF 6D 47 24 2E 7A E5 D6 6F AE 51 2C,"['K', 'E', 'Y', '1']"
Columnar Transposition,2c65efff76a0adede4525717d22064c3,D3 D4 A6 EC F7 F7 E5 F1 52 C4 2E 65 00 62 7D A2,"['K', 'E', 'Y', '2']"
Scytale,2c65efff76a0adede4525717d22064c3,2E 7A E5 D6 CF 6D 47 24 6F AE 51 2C 5F 0D 27 03,4
Columnar Transposition,8ba8779f4399c7db4ffc794bd7cd51c8,8F 9B CB D8 B7 37 F9 71 87 4C 47 D5 A9 9D F4 CC,"['K', 'E', 'Y', '1']"
Columnar Transposition,8ba8779f4399c7db4ffc794bd7cd51c8,B8 71 C5 DC FB 79 77 94 8C BF 84 AF 9D 37 4D 9C,"['K', 'E', 'Y', '2']"
Scytale,8ba8779f4399c7db4ffc794bd7cd51c8,87 4C 47 D5 B7 37 F9 71 A9 9D F4 CC 8F 9B CB D8,4
Columnar Transposition,a3817601591cc7be4af24787f928ccd8,11 CE 27 88 36 97 A7 9C A7 5C 44 FC 80 1B F8 2D,"['K', 'E', 'Y', '1']"
Columnar Transposition,a3817601591cc7be4af24787f928ccd8,E8 7C CC BD 17 67 74 08 12 3A A4 8F C8 99 5F 12,"['K', 'E', 'Y', '2']"
Scytale,a3817601591cc7be4af24787f928ccd8,A7 5C 44 FC 36 97 A7 9C 80 1B F8 2D 11 CE 27 88,4
Columnar Transposition,1118e523a9d1f86eecae2dafecbaf510,83 1E EF A0 15 98 CD C5 1E AF E2 EF 12 D6 AA B1,"['K', 'E', 'Y', '1']"
Columnar Transposition,1118e523a9d1f86eecae2dafecbaf510,E0 85 FF 61 3F 5D E2 2A 8E 1C 1E 1A 1A 9C AE DB,"['K', 'E', 'Y', '2']"
Scytale,1118e523a9d1f86eecae2dafecbaf510,1E AF E2 EF 15 98 CD C5 12 D6 AA B1 83 1E EF A0,4
Columnar Transposition,4577974a42bcac87403ac8f8f97f4174,7A C7 A8 F4 57 2C 08 91 49 4A 4C F4 74 B8 3F 77,"['K', 'E', 'Y', '1']"
Columnar Transposition,4577974a42bcac87403ac8f8f97f4174,74 C1 A4 87 A8 78 9C 4F 7A 50 44 73 CF 29 4F B7,"['K', 'E', 'Y', '2']"
Scytale,4577974a42bcac87403ac8f8f97f4174,49 4A 4C F4 57 2C 08 91 74 B8 3F 77 7A C7 A8 F4,4
Columnar Transposition,af3d5d8313cd52e4a8db830dfcf17053,D3 D4 BD 13 FD 32 83 C0 A5 15 A8 F7 38 CE D0 F5,"['K', 'E', 'Y', '1']"
Columnar Transposition,af3d5d8313cd52e4a8db830dfcf17053,43 20 57 E5 3D D3 58 80 DB F8 AA 3D D1 3C 1F CF,"['K', 'E', 'Y', '2']"
Scytale,af3d5d8313cd52e4a8db830dfcf17053,A5 15 A8 F7 FD 32 83 C0 38 CE D0 F5 D3 D4 BD 13,4
Columnar Transposition,e7ec77f370cd7c9712dc64da506d26f1,C3 D7 CA D1 77 0C 24 06 E7 77 16 52 EF C9 DD 6F,"['K', 'E', 'Y', '1']"
Columnar Transposition,e7ec77f370cd7c9712dc64da506d26f1,71 C6 72 9F 3A 74 76 FD CC 72 E1 ED DD 00 75 C6,"['K', 'E', 'Y', '2']"
Scytale,e7ec77f370cd7c9712dc64da506d26f1,E7 77 16 52 77 0C 24 06 EF C9 DD 6F C3 D7 CA D1,4
Columnar Transposition,d155e831d8060a24dc7dca02c71ef3c3,51 64 D2 E3 18 8A CA 73 DE D0 DC CF 53 02 70 1C,"['K', 'E', 'Y', '1']"
Columnar Transposition,d155e831d8060a24dc7dca02c71ef3c3,43 A3 0F 2C 12 8A EC 30 5D 1C DD 57 6E 87 DC 01,"['K', 'E', 'Y', '2']"
Scytale,d155e831d8060a24dc7dca02c71ef3c3,DE D0 DC CF 18 8A CA 73 53 02 70 1C 51 64 D2 E3,4
Columnar Transposition,d5b6e47420aedfe010c837d32136a589,64 E0 83 69 54 0F 07 15 DE 2D 13 2A B7 AE CD 38,"['K', 'E', 'Y', '1']"
Columnar Transposition,d5b6e47420aedfe010c837d32136a589,09 F5 DA E8 43 47 E3 7D 68 50 D1 BC E6 01 22 A3,"['K', 'E', 'Y', '2']"
Scytale,d5b6e47420aedfe010c837d32136a589,DE 2D 13 2A 54 0F 07 15 B7 AE CD 38 64 E0 83 69,4
Columnar Transposition,46a375b618391ff038ecbd1b2186cf5b,36 90 CB 6B 65 8F 8D 1F 47 11 3B 2C AB 3F E1 85,"['K', 'E', 'Y', '1']"
Columnar Transposition,46a375b618391ff038ecbd1b2186cf5b,0B FF 1C F5 6B 5D 7B B1 3C 68 43 AE 96 81 12 38,"['K', 'E', 'Y', '2']"
Scytale,46a375b618391ff038ecbd1b2186cf5b,47 11 3B 2C 65 8F 8D 1F AB 3F E1 85 36 90 CB 6B,4
Columnar Transposition,a56b91effdb74a66cf2b1ef51adc74ba,BF 76 B5 CA 51 DA FE A4 A9 F4 C1 17 6E B6 2F DB,"['K', 'E', 'Y', '1']"
Columnar Transposition,a56b91effdb74a66cf2b1ef51adc74ba,6A A4 47 6B F5 1E 91 EF BB 5F AC 62 7C DA F1 BD,"['K', 'E', 'Y', '2']"
Scytale,a56b91effdb74a66cf2b1ef51adc74ba,A9 F4 C1 17 51 DA FE A4 6E B6 2F DB BF 76 B5 CA,4
Columnar Transposition,c807a446ac32fdb74cb34e271a1c2d00,76 27 37 C0 84 CD CE AD CA AF 44 12 04 3B B2 10,"['K', 'E', 'Y', '1']"
Columnar Transposition,c807a446ac32fdb74cb34e271a1c2d00,70 DD F2 B0 67 4E A4 42 73 8C C4 0B 2C CA A1 31,"['K', 'E', 'Y', '2']"
Scytale,c807a446ac32fdb74cb34e271a1c2d00,CA AF 44 12 84 CD CE AD 04 3B B2 10 76 27 37 C0,4
Columnar Transposition,4b64ea428f25066e6037bd2f3f19580d,42 5E 7F 9D BA F6 0D F8 4E 80 6B 35 64 26 32 10,"['K', 'E', 'Y', '1']"
Columnar Transposition,4b64ea428f25066e6037bd2f3f19580d,ED 68 05 60 2F AD EB 42 47 B0 46 63 59 FF 83 21,"['K', 'E', 'Y', '2']"
Scytale,4b64ea428f25066e6037bd2f3f19580d,4E 80 6B 35 BA F6 0D F8 64 26 32 10 42 5E 7F 9D,4
Columnar Transposition,4f6fd11d1d1649f638b6e951179bee26,FD 66 61 B6 F1 D9 89 7E 4D 14 3E 1E 61 1F B5 92,"['K', 'E', 'Y', '1']"
Columnar Transposition,4f6fd11d1d1649f638b6e951179bee26,66 9E 4E F2 D1 19 DE 15 F6 F8 43 6B 6B D7 11 19,"['K', 'E', 'Y', '2']"
Scytale,4f6fd11d1d1649f638b6e951179bee26,4D 14 3E 1E F1 D9 89 7E 61 1F B5 92 FD 66 61 B6,4
